,apoptosis,autophagy,ferroptosis,necroptosis,pyroptosis,others
NUDC,0.0,0.0,0.0,0.0,0.0,1.0
CASR,0.030736697131004576,0.022406999266384092,0.0072456768494561525,0.1651487672682992,0.13807349269830135,1.0
TRIM10,0.0,0.0,0.0,0.0,0.0,1.0
INHBE,0.050051840298253936,0.02149489056787241,0.012128271746295879,0.24139003539773252,0.10357764788088203,1.0
GBA1LP,0.0,0.0,0.0,0.0,0.0,1.0
NAA11,0.0,0.0,0.0,0.0,0.0,1.0
GNAT2,0.04030390731226126,0.0226387043952221,0.005803074191459386,0.14514313559868502,0.12779029829135713,1.0
MFGE8,0.0,0.0,0.0,0.0,0.0,1.0
KLRD1,0.0447039614810965,0.012840540615887436,0.008731658288937776,0.10553260756917925,0.1296515073130212,1.0
FLT3LG,0.0,0.0,0.0,0.0,0.0,1.0
FUT2,0.03964002911121163,0.020082712456749235,0.019707025952116465,0.1209285550636621,0.1844236471342047,1.0
TP53I3,0.040091312863059066,0.02992568403326425,0.00520472036963293,0.17571505344291652,0.11937314658718408,1.0
SYNJ2,0.0,0.0,0.0,0.0,0.0,1.0
TTPA,0.0,0.0,0.0,0.0,0.0,1.0
PHEX,0.0,0.0,0.0,0.0,0.0,1.0
HYAL1,0.0,0.0,0.0,0.0,0.0,1.0
HACL2,0.0,0.0,0.0,0.0,0.0,1.0
MOGS,0.0,0.0,0.0,0.0,0.0,1.0
SGCA,0.0,0.0,0.0,0.0,0.0,1.0
FBXO9,0.0,0.0,0.0,0.0,0.0,1.0
ATG5,0.10037510467911964,0.07710250266449428,0.06774340220275066,0.2169909259880715,0.11686554535166613,1.0
GPER1,0.10271233004784257,0.022187445676373183,0.007294446064664469,0.23072630482356454,0.11324978834539363,1.0
CCIN,0.0,0.0,0.0,0.0,0.0,1.0
TNFSF11,0.03450639008729713,0.01588569580574132,0.005416679802120695,0.13025649242515389,0.11934677922952032,1.0
LAIR1,0.03257435058446509,0.014433524940849402,0.02169550463443636,0.1892288211673292,0.11435241624713133,1.0
TTC3,0.0,0.0,0.0,0.0,0.0,1.0
PLA2G6,0.043720602741812206,0.022458283643763146,0.014377094367243198,0.20234184982331743,0.13665971953853176,1.0
ARID1A,0.042898620403415584,0.023714632179693586,0.011741453802449876,0.12745351081539044,0.1290988991996619,1.0
TTC39A,0.04065992898106088,0.014022974132155457,0.0005777896517074164,0.23142331646887832,0.06514093411238539,1.0
TNFRSF10D,0.10076278708633839,0.0310264342341992,0.02124388095916715,0.12086025677157466,0.1751357789800748,1.0
SEPTIN4,0.0625,0.0,0.0,0.0,0.0,1.0
LILRA1,0.03975432559946453,0.01810547645303375,0.029135600927421505,0.2589864620220926,0.13308403065655597,1.0
GLRA3,0.030446286939791328,0.01335843064950748,0.005805372141081511,0.2830752741672938,0.17800792724513043,1.0
PPY,0.0,0.0,0.0,0.0,0.0,1.0
PTPRR,0.0,0.0,0.0,0.0,0.0,1.0
SOAT2,0.03212927314910604,0.037614819801876004,0.013966552933851887,0.15546539173404803,0.07031402648088328,1.0
USP15,0.0,0.0,0.0,0.0,0.0,1.0
LPO,0.0,0.0,0.0,0.0,0.0,1.0
NRTN,0.0,0.0,0.0,0.0,0.0,1.0
CLDN14,0.0,0.0,0.0,0.0,0.0,1.0
CACYBP,0.0,0.0,0.0,0.0,0.0,1.0
ZNF257,0.0,0.0,0.0,0.0,0.0,1.0
TRIM5,0.0,0.0,0.0,0.0,0.0,1.0
RNF24,0.0320319351093412,0.03410305721120871,0.007941642804458617,0.21573989315715325,0.15712053016361227,1.0
LDHAL6B,0.03948701993725052,0.02323057083808996,0.019350903297811,0.13424954543000617,0.1389974799050996,1.0
SPINT2,0.0,0.0,0.0,0.0,0.0,1.0
CLIP1,0.0,0.0,0.0,0.0,0.0,1.0
HMG20B,0.0,0.0,0.0,0.0,0.0,1.0
NECAB3,0.0,0.0,0.0,0.0,0.0,1.0
ADGRE3,0.0,0.0,0.0,0.0,0.0,1.0
NPY2R,0.03229406151018686,0.027180268423397897,0.013095757795228077,0.11173089590324681,0.14897034154327943,1.0
TUB,0.0,0.0,0.0,0.0,0.0,1.0
ITPK1,0.031350121150970064,0.032783168243906154,0.004780241109119173,0.09287479406119772,0.09481386038734081,1.0
CDC14A,0.044609642335104616,0.012385445557731117,0.012590195070145253,0.06955783867074325,0.1400333069718261,1.0
IL5RA,0.05904114205505687,0.014940276771574421,0.004803799377294301,0.0695602211969447,0.17481359891544584,1.0
ONECUT1,0.0,0.0,0.0,0.0,0.0,1.0
EPB42,0.0,0.0,0.0,0.0,0.0,1.0
RGN,0.0,0.0,0.0,0.0,0.0,1.0
LYN,0.0,0.0,0.0,0.0,0.0,1.0
PSMA1,0.3745356087939812,0.27426116294015807,0.47180257061913705,0.06364334343410072,0.09314625678673899,1.0
GRB7,0.0,0.0,0.0,0.0,0.0,1.0
DLC1,0.0625,0.0,0.0,0.0,0.0,1.0
FPR2,0.029550209910555864,0.007817516595999344,0.009164875981979119,0.20117091540846482,0.1292541058758365,1.0
NCOA4,0.0,0.0,0.0625,0.0,0.0,1.0
ESR2,0.0,0.0,0.0,0.0,0.0,1.0
GRIN1,0.02982611938918587,0.02194479395561065,0.004092475461679294,0.15304094755084002,0.13670981325860915,1.0
THEMIS2,0.0,0.0,0.0,0.0,0.0,1.0
FLI1,0.03668105335595838,0.02650084990402267,0.00905675646120158,0.2741112030440338,0.08896102346384946,1.0
DHRS7,0.0,0.0,0.0,0.0,0.0,1.0
SIVA1,0.0625,0.0,0.0,0.0,0.0,1.0
OASL,0.0,0.0,0.0,0.0,0.0,1.0
HTR1B,0.040056759090521546,0.01748033392670622,0.008653224314771144,0.38472368225187203,0.12909615504879907,1.0
SLC16A7,0.0,0.0,0.0,0.0,0.0,1.0
POSTN,0.0,0.0,0.0,0.0,0.0,1.0
SLC6A5,0.04331670966736454,0.0230821954775423,0.002923353956386181,0.2051543297239808,0.136742175282009,1.0
CALCRL,0.03791053728612125,0.04715955067828113,0.021582660593441876,0.139899016850709,0.14870673136282825,1.0
CALCOCO2,0.0,0.0625,0.0,0.0,0.0,1.0
CENPA,0.0,0.0,0.0,0.0,0.0,1.0
RPL13P5,0.0,0.0,0.0,0.0,0.0,1.0
PTPRS,0.03294092938237348,0.030075909217856425,0.008225111790836485,0.15066905031701808,0.12250236088854437,1.0
ELF3,0.0,0.0,0.0,0.0,0.0,1.0
ACVRL1,0.03371858772906556,0.02222724780481265,0.016752929516377472,0.1089342741418457,0.08744129975588746,1.0
ENPP2,0.032930332266766685,0.042974011525842695,0.013479945751253379,0.04824596115573716,0.13746275069401628,1.0
PLAUR,0.026752944276935538,0.04188205682666806,0.011910197453842029,0.15407117564155265,0.07880949179869481,1.0
VPS41,0.0,0.0625,0.0,0.0,0.0,1.0
AASS,0.04065320975059103,0.030438728384534493,0.010560390194308567,0.17067377098073758,0.17434438330447394,1.0
CCN6,0.0,0.0,0.0,0.0,0.0,1.0
FASLG,0.0625,0.0,0.0,0.0625,0.0,1.0
APOBEC3A,0.0372681817755988,0.021102676508093356,0.007871033511652779,0.12638193492536273,0.12770047549506436,1.0
NAA80,0.0,0.0,0.0,0.0,0.0,1.0
KDM3B,0.04024452524263473,0.03385623102911625,0.014206178190926556,0.13222339790381893,0.14037363760783486,1.0
RAB11FIP5,0.026867569542188503,0.03457505872039373,0.01132299958447785,0.2391320735066289,0.08157201931455646,1.0
EFS,0.0,0.0,0.0,0.0,0.0,1.0
TRIM15,0.0,0.0,0.0,0.0,0.0,1.0
TP53TG1,0.0,0.0,0.0,0.0,0.0,1.0
ITIH1,0.0,0.0,0.0,0.0,0.0,1.0
FCGR2B,0.04427548570105902,0.024031653856046206,0.0006262968683929177,0.17324859887595936,0.12031196014568518,1.0
KIR2DL1,0.04990454417556698,0.015201938131439045,0.01978211256336581,0.07832846386573904,0.12154969249380021,1.0
GTF2I,0.0,0.0,0.0,0.0,0.0,1.0
CD86,0.032971994526703234,0.012961165903900321,0.002649458188504036,0.1988135905550841,0.13926490707491979,1.0
ASPH,0.03849747462507788,0.04727645517143705,0.013617531920694962,0.13477274815648893,0.11994752955872419,1.0
POU5F1P4,0.0,0.0,0.0,0.0,0.0,1.0
PDCD10,0.09162087044298972,0.017334933248379893,0.02011394659017686,0.15017582864995074,0.12652107517546607,1.0
LPAL2,0.0,0.0,0.0,0.0,0.0,1.0
POMZP3,0.0,0.0,0.0,0.0,0.0,1.0
GSTM4,0.023518458054573373,0.02504395725895411,0.005620931710622692,0.1592813657229624,0.08910479983487699,1.0
CDH20,0.0,0.0,0.0,0.0,0.0,1.0
POTEKP,0.0,0.0,0.0,0.0,0.0,1.0
AHSG,0.0,0.0,0.0,0.0,0.0,1.0
BLK,0.030578562946037106,0.03129452011109622,0.026283806775774257,0.20054765123851812,0.1925127836896126,1.0
PDX1,0.0,0.0,0.0,0.0,0.0,1.0
CAPN3,0.0625,0.0,0.0,0.0,0.0,1.0
MSH3,0.0,0.0,0.0,0.0,0.0,1.0
ADRA1D,0.042896503731013565,0.019365636785393627,0.01070433800863566,0.09121471757893632,0.1634320677062031,1.0
AKAP9,0.0,0.0,0.0,0.0,0.0,1.0
GYG2,0.0,0.0,0.0,0.0,0.0,1.0
RTN4,0.0625,0.0,0.0,0.0,0.0,1.0
IBTK,0.0,0.0,0.0,0.0,0.0,1.0
PFKM,0.04148753873923232,0.04395561732308469,0.02855268847009511,0.1682621328374995,0.11629446572017743,1.0
HSF4,0.0,0.0,0.0,0.0,0.0,1.0
TAGLN2,0.0,0.0,0.0,0.0,0.0,1.0
GRK6,0.0522054433366929,0.021431616835378635,0.024866559961911488,0.09041379191552122,0.11526604997489365,1.0
TPM1,0.0,0.0,0.0,0.0,0.0,1.0
SMAD1,0.0,0.0,0.0,0.0,0.0,1.0
TRIM23,0.0,0.0,0.0,0.0,0.0,1.0
YWHAE,0.0625,0.0,0.0,0.0,0.0,1.0
KCNB1,0.04222454523898572,0.03611505962584369,0.023312553556999335,0.1774321504074485,0.14083760983045457,1.0
ZNF271P,0.0,0.0,0.0,0.0,0.0,1.0
NCR3,0.03371745776972421,0.016803289291042058,0.009999432211073885,0.17814184329865596,0.12210754350874067,1.0
COL19A1,0.0,0.0,0.0,0.0,0.0,1.0
HSPA4,0.0,0.0,0.0,0.0,0.0,1.0
GCNT2,0.0,0.0,0.0,0.0,0.0,1.0
NKX2-1,0.0,0.0,0.0,0.0,0.0,1.0
MGLL,0.0,0.0,0.0,0.0,0.0,1.0
KHK,0.03990760647289019,0.022983947456178527,0.012831817898839443,0.061206942001105075,0.15417120402159412,1.0
FGF18,0.0,0.0,0.0,0.0,0.0,1.0
CLIP2,0.0,0.0,0.0,0.0,0.0,1.0
PEX7,0.0,0.0,0.0,0.0,0.0,1.0
HECTD4,0.0,0.0,0.0,0.0,0.0,1.0
CROCCP2,0.0,0.0,0.0,0.0,0.0,1.0
AP2S1,0.0,0.0,0.0,0.0,0.0,1.0
PDIA4,0.0,0.0,0.0,0.0,0.0,1.0
TLX2,0.0,0.0,0.0,0.0,0.0,1.0
TBCD,0.0,0.0,0.0,0.0,0.0,1.0
ZNF493,0.0,0.0,0.0,0.0,0.0,1.0
DBI,0.03499553249495499,0.029189277138753487,0.008297834853089402,0.1727716026572416,0.10766162051958628,1.0
MLLT11,0.045990858249614006,0.04267957948644891,0.018156958990449636,0.2068111404322172,0.07538153915586589,1.0
NEK1,0.026575030261647117,0.009873206067828724,0.004192161858329381,0.2438764592583154,0.08418186306503372,1.0
PDE6C,0.0,0.0,0.0,0.0,0.0,1.0
NFATC1,0.03268076180046797,0.018694186418446314,0.008888045326754914,0.17801662700352414,0.16983153589177508,1.0
AURKC,0.039815963723515826,0.020401943763110088,0.0024537243913513094,0.12256314536123311,0.16601283932082722,1.0
AR,0.044266295068859485,0.020797323505184172,0.00398865732928822,0.11397287793291744,0.18748050869546962,1.0
GEMIN2,0.0,0.0,0.0,0.0,0.0,1.0
SLC9A2,0.0,0.0,0.0,0.0,0.0,1.0
DOK1,0.0,0.0,0.0,0.0,0.0,1.0
CXCL11,0.02183278336785985,0.0036184207800946744,0.0015241806061648102,0.28822601170008044,0.0728974782112979,1.0
SLC5A5,0.0,0.0,0.0,0.0,0.0,1.0
LILRB3,0.03500992981207794,0.011507051391242041,0.00618890602014839,0.19626173930296265,0.12584965847704638,1.0
KMO,0.03293259990601788,0.013992489050632585,0.004038330914085069,0.15012557778811647,0.14453302118382155,1.0
IFNA21,0.05993152177568762,0.042976193777778456,0.007774059624746732,0.29830611380512234,0.09157187160220912,1.0
P2RX6,0.0,0.0,0.0,0.0,0.0,1.0
DLAT,0.021183768440840484,0.04072688913013619,0.02360033824271099,0.14044993915669982,0.09141868700409686,1.0
THPO,0.0,0.0,0.0,0.0,0.0,1.0
COL3A1,0.0,0.0,0.0,0.0,0.0,1.0
FAM153A,0.0,0.0,0.0,0.0,0.0,1.0
GCK,0.03830028195495542,0.022232934405103086,0.0039355750668163296,0.38059442491442524,0.06675829750350375,1.0
UPF1,0.0,0.0,0.0,0.0,0.0,1.0
CCKAR,0.03245015855297999,0.038625100578952694,0.03446337329252719,0.08291415983970231,0.12412033191557262,1.0
GPR45,0.0,0.0,0.0,0.0,0.0,1.0
TXNRD2,0.0408448534655933,0.021553266872242405,0.028261205658763763,0.11745938949951523,0.14465431882269297,1.0
PSTPIP1,0.0517634261023715,0.014985307982603072,0.019400274236554715,0.035366392338731414,0.15242122210479717,1.0
DRC8,0.0,0.0,0.0,0.0,0.0,1.0
FSHR,0.03398365847961192,0.019223778889144914,0.005477719071359061,0.10405585804650087,0.10562663339014361,1.0
CNTN1,0.029183277944669767,0.020036300687773994,0.03480264171615216,0.13241986452897264,0.13296043553591186,1.0
ACSL6,0.02875960112927759,0.005339897080216229,0.07639315396294319,0.36648291504978375,0.09229547306718655,1.0
SH2D1A,0.035975576757364014,0.014762077522153038,0.0022700161302620318,0.26621113487530357,0.14205045114332515,1.0
LHX2,0.03421158176589537,0.01743528256237947,0.010027826873032136,0.16040007447755622,0.11205379996544017,1.0
PROP1,0.0625,0.0,0.0,0.0,0.0,1.0
ABCB11,0.04171171457842068,0.02615682326661327,0.02038102394273915,0.13283496113641372,0.14339944507754124,1.0
GALR2,0.0,0.0,0.0,0.0,0.0,1.0
ADAM7,0.0,0.0,0.0,0.0,0.0,1.0
KIR2DL4,0.04380260620556344,0.01336600707872299,0.006746230918202402,0.16685694140091922,0.13867088302911684,1.0
CHRD,0.0,0.0,0.0,0.0,0.0,1.0
GPR68,0.0,0.0,0.0,0.0,0.0,1.0
SH3BP2,0.0,0.0,0.0,0.0,0.0,1.0
PTCRA,0.0,0.0,0.0,0.0,0.0,1.0
PYY,0.0,0.0,0.0,0.0,0.0,1.0
ZNF638,0.0,0.0,0.0,0.0,0.0,1.0
HESX1,0.046988645347035334,0.014082179425956014,0.025649252420575697,0.21851453528665565,0.13510982211764952,1.0
TBX1,0.035605854017164984,0.007719213354649936,0.016783419119417855,0.12204353589056517,0.16365385259648954,1.0
GYG1,0.0,0.0,0.0,0.0,0.0,1.0
TCEAL2,0.0,0.0,0.0,0.0,0.0,1.0
CDK7,0.27290877474137487,0.06583000161140232,0.03340258609204481,0.14176934554052736,0.057172078708573534,1.0
ALB,0.040851973107408616,0.019268354830914325,0.009473247797499064,0.29606939246557734,0.11828436702749037,1.0
PDE4B,0.03299565658354587,0.016605184269222834,0.008895273642439087,0.13700158146349656,0.18226100433562636,1.0
FOLH1B,0.0,0.0,0.0,0.0,0.0,1.0
FCAR,0.03147236786665282,0.03201690922085564,0.016178945026227735,0.09098383647499325,0.1569636982815914,1.0
RAE1,0.0,0.0,0.0,0.0,0.0,1.0
PTPRU,0.0,0.0,0.0,0.0,0.0,1.0
ITPR1,0.09552654428855892,0.07171529179061077,0.00367708196983139,0.2138026939158725,0.12286318845304689,1.0
TUBGCP4,0.0,0.0,0.0,0.0,0.0,1.0
IFNA2,0.09644624122996748,0.016906915801626742,0.0030129607221137207,0.28179973965227156,0.12217036122906268,1.0
ITK,0.02708991590028841,0.026600296946529385,0.01804500111406567,0.15156920396565537,0.12706941811267253,1.0
MCAM,0.032330224605215965,0.011349277240163519,0.01724206085724333,0.1937798000168822,0.14933283916993267,1.0
POU4F1,0.0,0.0,0.0,0.0,0.0,1.0
LRIT1,0.045533502507716234,0.014889612818185037,0.011096870081100756,0.22603918765951042,0.17788758082924633,1.0
ALDOB,0.0,0.0,0.0,0.0,0.0,1.0
CASP1,0.10358453728729224,0.017303859274212866,0.002822333021725424,0.14527166155672133,0.17671441796986595,1.0
IL1R2,0.03635851302777118,0.01952224824792344,0.014143618753744213,0.12806609002971178,0.1287104803512144,1.0
PPIA,0.0625,0.0,0.0,0.0625,0.0,1.0
TACC2,0.0,0.0,0.0,0.0,0.0,1.0
WDR37,0.05007999295612912,0.02385660866953251,0.013687074684843353,0.10502880849248883,0.1372248328139416,1.0
SULT1A2,0.0,0.0,0.0,0.0,0.0,1.0
FCGR2C,0.0,0.0,0.0,0.0,0.0,1.0
IFNA17,0.043989867586662505,0.02612584635824606,0.012013958376777137,0.11486086763477144,0.1112287290439149,1.0
IER3IP1,0.0,0.0,0.0,0.0,0.0,1.0
GGTLC1,0.0,0.0,0.0,0.0,0.0,1.0
RET,0.039966434844561256,0.015903936507250114,0.007974311040225408,0.14442698656450548,0.17299667538525637,1.0
SC5D,0.0,0.0,0.0,0.0,0.0,1.0
SERPINA1,0.03936252894262128,0.024977873724679255,0.01637071154118174,0.1301508919964696,0.11036283313091856,1.0
TYRO3,0.04093799529337901,0.024360736845800056,0.010364675572621211,0.12152385315969332,0.13911484050087952,1.0
CCRL2,0.04313852741934214,0.018120703969103535,0.010942288223113567,0.1048301905202676,0.1499706014529281,1.0
TRHR,0.042339126377716564,0.01255443544521771,0.0033007338568748334,0.07572649972430527,0.15597183844186976,1.0
CYP3A43,0.0,0.0,0.0,0.0,0.0,1.0
NACA4P,0.0,0.0,0.0,0.0,0.0,1.0
RGSL1,0.0,0.0,0.0,0.0,0.0,1.0
MT1HL1,0.0,0.0,0.0,0.0,0.0,1.0
TBL1Y,0.0,0.0,0.0,0.0,0.0,1.0
ZIC4,0.0,0.0,0.0,0.0,0.0,1.0
CASP6,0.0625,0.0,0.0,0.0,0.0,1.0
CXCR6,0.049557881930827184,0.020170976852788437,0.006121151807932091,0.15608088693667416,0.13315604261723085,1.0
SULT1C2,0.0,0.0,0.0,0.0,0.0,1.0
RAB36,0.0,0.0,0.0,0.0,0.0,1.0
SERPINB6,0.0,0.0,0.0,0.0,0.0,1.0
BAG1,0.0625,0.0,0.0,0.0,0.0,1.0
HTR2C,0.04779117597214987,0.010805212881659499,0.020901677405896768,0.10304988197300242,0.162066273334862,1.0
SLCO1A2,0.04406185715486815,0.012660740043213575,0.002431002202727393,0.19173418310614868,0.11089279469231386,1.0
DSCAM,0.03183710042094974,0.004393779205702847,0.009276915454667134,0.314902033691998,0.0857897446310254,1.0
ITGB8,0.037830227557683734,0.013519952299188476,0.004819981881154489,0.3145507672542216,0.10461816363368015,1.0
ADRA1A,0.0945669301760515,0.006049655723595028,0.006899660649669049,0.12312998460430857,0.20923599129062007,1.0
PDC,0.0,0.0,0.0,0.0,0.0,1.0
MAPK11,0.02908631982069907,0.010649283506787174,0.004168464656587637,0.1795925036730386,0.1565383944217611,1.0
RAB14,0.0,0.0,0.0,0.0,0.0,1.0
BMP4,0.0,0.0,0.0,0.0,0.0,1.0
GNRHR,0.03528346594248847,0.027895407224637122,0.03699245248308862,0.17056217318278888,0.1544896835652455,1.0
RTEL1,0.04591804387908475,0.026464048553597793,0.0013261598574161215,0.14501882388229748,0.09347566750111055,1.0
HLA-G,0.0,0.0,0.0,0.0,0.0,1.0
FGFR1,0.0246597874167524,0.018727034057306746,0.005716137836472282,0.10750200482353317,0.1601164358860932,1.0
HSPA2,0.0,0.0,0.0,0.0,0.0,1.0
GHRHR,0.04121873434322503,0.023382967124283005,0.010067716748477968,0.18588675337863003,0.17922631081099155,1.0
APAF1,0.11300229723254909,0.029329823391198998,0.017252693841649167,0.12137122272441292,0.1380443334117676,1.0
GUCY1B1,0.0,0.0,0.0,0.0,0.0,1.0
ALAS2,0.033358252672397795,0.011044092950978092,0.004275980279874367,0.22627949881207401,0.13265283557024948,1.0
MAPK14,0.12081317971691125,0.023714440808694438,0.01370714673659661,0.15240093306430422,0.15687225227021845,1.0
URI1,0.0,0.0,0.0,0.0,0.0,1.0
PDLIM4,0.0514221213667746,0.029021422071288994,0.013103757529116723,0.15780465479019842,0.11556811138413242,1.0
RAPSN,0.0,0.0,0.0,0.0,0.0,1.0
SLC19A1,0.04520721201414501,0.01978314652812285,0.025861486576433446,0.1289987594971409,0.18743515834581503,1.0
RPS6KB1,0.1332110544157371,0.11886631187188847,0.020143366225574617,0.13012738686551134,0.09538089748605127,1.0
CACNA1C,0.0,0.0,0.0,0.0,0.0,1.0
MRPS11,0.0,0.0,0.0,0.0,0.0,1.0
LRIG1,0.024882245606484416,0.01174915095257841,0.0033985560060151585,0.33279559533889724,0.08194669839236236,1.0
HOPX,0.06335300349583077,0.01740272886000035,0.017157904147196375,0.08792565064540961,0.1181707707383364,1.0
ETV4,0.02703111791167033,0.01049402204198226,0.01413374023101601,0.22165783327341557,0.1392283094768314,1.0
HAP1,0.0,0.0,0.0,0.0,0.0,1.0
LRPPRC,0.0,0.0,0.0,0.0,0.0,1.0
ALPI,0.0,0.0,0.0,0.0,0.0,1.0
FBL,0.0,0.0,0.0,0.0,0.0,1.0
DRD3,0.0361828950298335,0.029230461514316658,0.010287849493039954,0.29795242656445525,0.1428424866339493,1.0
GPR135,0.0,0.0,0.0,0.0,0.0,1.0
PTAFR,0.02958090539175057,0.0269160852199357,0.0008548760210684806,0.25315331637453187,0.13194696126376704,1.0
VDAC2,0.061736765928309775,0.04264879229075154,0.07118013550549963,0.3554763612042129,0.07344300384334217,1.0
PTGDS,0.0359917139069343,0.01454364495157264,0.012689103460798287,0.1286022763017247,0.12192967342505073,1.0
RPL3,0.3891997692920728,0.0512841956992683,0.05225580316046256,0.2128110325614998,0.06109184631126823,1.0
PLAU,0.04087266414573804,0.01848170788333846,0.012828144331390057,0.14842007668165402,0.14639931629381236,1.0
SSX3,0.0,0.0,0.0,0.0,0.0,1.0
MDFIC,0.030533817497340732,0.019684873493053527,0.0010935794701521816,0.17516844246055754,0.09434359861905742,1.0
IFNGR1,0.04533555217786289,0.027032105927225904,0.026815145640572424,0.13719862389132387,0.1622523297850591,1.0
UGT2B28,0.0,0.0,0.0,0.0,0.0,1.0
DYNC1I2,0.0,0.0,0.0,0.0,0.0,1.0
NCALD,0.0,0.0,0.0,0.0,0.0,1.0
MAK16,0.0,0.0,0.0,0.0,0.0,1.0
KIR3DL1,0.04314951832398538,0.011776785480439825,0.018071832752472247,0.19536754866939904,0.10978450411823652,1.0
TMPRSS2,0.0,0.0,0.0,0.0,0.0,1.0
BBC3,0.09205494652887578,0.03814509463655104,0.027170790037514735,0.1666056164235541,0.1378024688064476,1.0
TSSK1B,0.038411346674505124,0.020177626320283804,0.015767930931869886,0.20910217283973245,0.13623991371197858,1.0
TRO,0.0,0.0,0.0,0.0,0.0,1.0
USP32,0.0,0.0,0.0,0.0,0.0,1.0
TM2D1,0.0625,0.0,0.0,0.0,0.0,1.0
IQCB1,0.0,0.0,0.0,0.0,0.0,1.0
CLEC11A,0.03354261845990136,0.019555642485035538,0.006996527028050434,0.44231076381606893,0.1660502228913511,1.0
PTEN,0.11217180722338733,0.06662941077712113,0.03669109014076516,0.07956190223194023,0.14703534749388975,1.0
ANXA9,0.03983025373505696,0.03816906790583,0.021060875744342546,0.36176670212648093,0.10566474799956978,1.0
BDH1,0.0457748942792329,0.027129600993272933,0.005710369110952455,0.22613422595591331,0.13328176444219986,1.0
ANKRD40,0.0,0.0,0.0,0.0,0.0,1.0
ZNF551,0.0,0.0,0.0,0.0,0.0,1.0
MIOS,0.0,0.0,0.0,0.0,0.0,1.0
BID,0.10520993190760153,0.04139870386467254,0.02247487634769558,0.24026675081436533,0.12807106584615044,1.0
FMO2,0.0,0.0,0.0,0.0,0.0,1.0
HYAL3,0.0,0.0,0.0,0.0,0.0,1.0
BLVRA,0.0411030895451424,0.025065877210612948,0.010128825110352525,0.1633837144363577,0.1326505029208027,1.0
POLR2L,0.0,0.0,0.0,0.0,0.0,1.0
FCER1A,0.04667212480834453,0.02170416293742854,0.021448920929135737,0.04195002588440858,0.10376783079891239,1.0
CELA3A,0.0,0.0,0.0,0.0,0.0,1.0
PRG2,0.0,0.0,0.0,0.0,0.0,1.0
LSM5,0.0,0.0,0.0,0.0,0.0,1.0
TUBA1C,0.15498544075873238,0.08459415793180085,0.2638709303348141,0.05669660525745547,0.06530875908767955,1.0
NDUFS7,0.03572415116442931,0.04020917532311433,0.017964883424030766,0.10133768284362799,0.10943740175403263,1.0
RLN1,0.0,0.0,0.0,0.0,0.0,1.0
SLC25A17,0.0,0.0,0.0,0.0,0.0,1.0
ATP5PB,0.0,0.0,0.0,0.0,0.0,1.0
PTHLH,0.039615711098076184,0.01579051832860497,0.018063257450274775,0.2163761812177549,0.10051958155403948,1.0
TXNDC9,0.0,0.0,0.0,0.0,0.0,1.0
KPNA2,0.0,0.0,0.0,0.0,0.0,1.0
UBE2D1,0.0,0.0,0.0,0.0,0.0,1.0
PNLIPRP2,0.0,0.0,0.0,0.0,0.0,1.0
GINS4,0.0,0.0,0.0,0.0,0.0,1.0
POU2F2,0.023803117932066655,0.013380158290883694,0.008900834954096479,0.27987307425070673,0.12718617204352306,1.0
ZKSCAN3,0.0,0.0,0.0,0.0,0.0,1.0
MMACHC,0.036610062296909045,0.032561733428628795,0.008802037411887077,0.11015785624619251,0.1348088990238009,1.0
OVOL2,0.033888791108348436,0.011381608413765305,0.002703985020737305,0.26846733540018136,0.12874412622346948,1.0
DCTN1,0.0,0.0,0.0,0.0,0.0,1.0
MTA1,0.03148946283841139,0.025788731902301864,0.014068278327900386,0.17969067703489458,0.1430905491526938,1.0
EIF4A1,0.33802574783519856,0.013335687981411467,0.003061213352232337,0.06905586229838585,0.02447720849062667,1.0
TREX2,0.0,0.0,0.0,0.0,0.0,1.0
ABI2,0.0,0.0,0.0,0.0,0.0,1.0
FYB1,0.049076439788399234,0.021590131301330816,0.01117133454920399,0.07054501485404892,0.17696489909149352,1.0
HLA-C,0.0,0.0,0.0,0.0,0.0,1.0
USP4,0.033677821634991945,0.01084598575007031,0.007268699816124956,0.17690187690861892,0.1434022441917061,1.0
PCDHGB5,0.0,0.0,0.0,0.0,0.0,1.0
COL13A1,0.0,0.0,0.0,0.0,0.0,1.0
PCDHA6,0.0,0.0,0.0,0.0,0.0,1.0
B3GALNT1,0.0,0.0,0.0,0.0,0.0,1.0
TNIK,0.0,0.0,0.0,0.0,0.0,1.0
PCDHA5,0.0,0.0,0.0,0.0,0.0,1.0
CYP3A7,0.04378498424529884,0.028957620840031964,0.018596415906261987,0.12426459345137011,0.1530432368166742,1.0
NECTIN1,0.023476233395570756,0.00679194259842359,0.0021212752046537585,0.2544507491829134,0.12545548680469443,1.0
CD28,0.035473623160066144,0.013569346630469829,0.012342135153001147,0.25747279407225915,0.16520887465446987,1.0
FZR1,0.0,0.0,0.0,0.0,0.0,1.0
PCDHA10,0.0,0.0,0.0,0.0,0.0,1.0
PCDHA3,0.0,0.0,0.0,0.0,0.0,1.0
PCDHGA9,0.0,0.0,0.0,0.0,0.0,1.0
PCDHGA10,0.0,0.0,0.0,0.0,0.0,1.0
PCDHGA1,0.0,0.0,0.0,0.0,0.0,1.0
SEZ6L,0.0,0.0,0.0,0.0,0.0,1.0
