,Gene stable ID,Gene name,Pathway ID,Pathway name
1425,ENSG00000171855,IFNB1,hsa04217,necroptosis
1426,ENSG00000147885,IFNA16,hsa04217,necroptosis
1427,ENSG00000142166,IFNAR1,hsa04217,necroptosis
1428,ENSG00000055332,EIF2AK2,hsa04217,necroptosis
1429,ENSG00000213928,IRF9,hsa04217,necroptosis
1430,ENSG00000285048,IRF9,hsa04217,necroptosis
1431,ENSG00000166888,STAT6,hsa04217,necroptosis
1432,ENSG00000173757,STAT5B,hsa04217,necroptosis
1433,ENSG00000111537,IFNG,hsa04217,necroptosis
1434,ENSG00000138378,STAT4,hsa04217,necroptosis
1435,ENSG00000168610,STAT3,hsa04217,necroptosis
1436,ENSG00000170581,STAT2,hsa04217,necroptosis
1437,ENSG00000115415,STAT1,hsa04217,necroptosis
1438,ENSG00000126561,STAT5A,hsa04217,necroptosis
1439,ENSG00000105639,JAK3,hsa04217,necroptosis
1440,ENSG00000096968,JAK2,hsa04217,necroptosis
1441,ENSG00000162434,JAK1,hsa04217,necroptosis
1442,ENSG00000262795,IFNGR2,hsa04217,necroptosis
1443,ENSG00000159128,IFNGR2,hsa04217,necroptosis
1444,ENSG00000027697,IFNGR1,hsa04217,necroptosis
1445,ENSG00000159110,IFNAR2,hsa04217,necroptosis
1446,ENSG00000105397,TYK2,hsa04217,necroptosis
1447,ENSG00000137757,CASP5,R-HSA-5620971,pyroptosis
1448,ENSG00000164305,CASP3,R-HSA-5620971,pyroptosis
1449,ENSG00000087088,BAX,R-HSA-5620971,pyroptosis
1450,ENSG00000130724,CHMP2A,R-HSA-5620971,pyroptosis
1451,ENSG00000197561,ELANE,R-HSA-5620971,pyroptosis
1452,ENSG00000172115,CYCS,R-HSA-5620971,pyroptosis
1453,ENSG00000147457,CHMP7,R-HSA-5620971,pyroptosis
1454,ENSG00000137752,CASP1,R-HSA-5620971,pyroptosis
1455,ENSG00000196954,CASP4,R-HSA-5620971,pyroptosis
1456,ENSG00000164695,CHMP4C,R-HSA-5620971,pyroptosis
1457,ENSG00000115008,IL1A,R-HSA-5620971,pyroptosis
1458,ENSG00000141510,TP53,R-HSA-5620971,pyroptosis
1459,ENSG00000030110,BAK1,R-HSA-5620971,pyroptosis
1460,ENSG00000073282,TP63,R-HSA-5620971,pyroptosis
1461,ENSG00000105928,GSDME,GO:0141201,pyroptosis
1462,ENSG00000083937,CHMP2B,R-HSA-5620971,pyroptosis
1463,ENSG00000176108,CHMP6,R-HSA-5620971,pyroptosis
1464,ENSG00000125347,IRF1,R-HSA-5620971,pyroptosis
1465,ENSG00000100453,GZMB,R-HSA-5620971,pyroptosis
1466,ENSG00000277571,ELANE,R-HSA-5620971,pyroptosis
1467,ENSG00000125538,IL1B,R-HSA-5620971,pyroptosis
1468,ENSG00000254505,CHMP4A,R-HSA-5620971,pyroptosis
1469,ENSG00000189403,HMGB1,R-HSA-5620971,pyroptosis
1470,ENSG00000101421,CHMP4B,R-HSA-5620971,pyroptosis
1471,ENSG00000285302,CHMP4A,R-HSA-5620971,pyroptosis
1472,ENSG00000115561,CHMP3,R-HSA-5620971,pyroptosis
1473,ENSG00000104518,GSDMD,GO:0141201,pyroptosis
1474,ENSG00000278718,GSDMD,GO:0141201,pyroptosis
1475,ENSG00000131669,NINJ1,GO:0141201,pyroptosis
1476,ENSG00000168310,IRF2,R-HSA-5620971,pyroptosis
1477,ENSG00000150782,IL18,R-HSA-5620971,pyroptosis
